Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-06-23,SC,São Cristovão do Sul,1,0,18,1,5604,4216057,25.0,25,18,7,,,,,,,,,,,,,,,0.0,4461.1,0.0,3211.99,3211.99,1249.11
2020-06-24,SC,São Cristovão do Sul,2,0,36,2,5604,4216057,25.0,50,36,14,,,,,,,,,,,,,,,0.0,8922.2,0.0,6423.98,6423.98,2498.22
2020-06-25,SC,São Cristovão do Sul,2,0,36,3,5604,4216057,25.0,50,36,14,,,,,,,,,,,,,,,0.0,8922.2,0.0,6423.98,6423.98,2498.22
2020-06-26,SC,São Cristovão do Sul,2,0,36,4,5604,4216057,25.0,50,36,14,,,,,,,,,,,,,,,0.0,8922.2,0.0,6423.98,6423.98,2498.22
2020-06-27,SC,São Cristovão do Sul,5,0,91,5,5604,4216057,25.0,125,91,34,0.571,14.29,10.71,0.0,10.71,3.57,,,,,,,,,0.0,22305.5,0.0,16238.4,16238.4,6067.09
2020-06-28,SC,São Cristovão do Sul,5,0,92,6,5604,4216057,25.0,125,92,33,0.429,10.71,8.14,0.0,8.14,2.57,,,,,,,,,0.0,22305.5,0.0,16416.85,16416.85,5888.65
2020-06-29,SC,São Cristovão do Sul,5,0,93,7,5604,4216057,25.0,125,93,32,0.429,10.71,8.14,0.0,8.14,2.57,,,,,,,,,0.0,22305.5,0.0,16595.29,16595.29,5710.21
2020-06-30,SC,São Cristovão do Sul,5,0,93,8,5604,4216057,25.0,125,93,32,0.571,14.29,10.86,0.143,11.0,3.29,2.14,1.74,0.0286,1.77,0.371,,,,0.0,22305.5,0.0,16595.29,16595.29,5710.21
2020-07-01,SC,São Cristovão do Sul,5,0,93,9,5604,4216057,25.0,125,93,32,0.143,3.57,3.0,0.143,3.14,0.429,5.0,3.97,0.0286,4.0,1.0,,,,0.0,22305.5,0.0,16595.29,16595.29,5710.21
2020-07-02,SC,São Cristovão do Sul,5,0,93,10,5604,4216057,25.0,125,93,32,1.0,25.0,19.43,0.143,19.57,5.43,12.14,9.46,0.0286,9.49,2.66,,,,0.0,22305.5,0.0,16595.29,16595.29,5710.21
2020-07-03,SC,São Cristovão do Sul,6,1,112,11,5604,4216057,25.0,150,113,37,1.43,35.71,28.0,0.143,28.14,7.57,11.43,8.91,0.0,8.91,2.51,,,,0.0088,26766.6,178.44,19985.72,20164.17,6602.43
2020-07-04,SC,São Cristovão do Sul,6,1,112,12,5604,4216057,25.0,150,113,37,2.86,71.43,55.43,0.143,55.57,15.86,15.0,11.6,0.0,11.6,3.4,,,,0.0088,26766.6,178.44,19985.72,20164.17,6602.43
2020-07-05,SC,São Cristovão do Sul,12,1,228,13,5604,4216057,25.0,300,229,71,2.86,71.43,55.43,0.143,55.57,15.86,,,,,,,,,0.0044,53533.19,178.44,40685.22,40863.67,12669.52
2020-07-06,SC,São Cristovão do Sul,15,1,289,14,5604,4216057,25.0,375,290,85,3.14,78.57,61.0,0.143,61.14,17.43,,,,,,,,,0.0034,66916.49,178.44,51570.31,51748.75,15167.74
2020-07-07,SC,São Cristovão do Sul,25,1,481,15,5604,4216057,25.0,625,482,143,,,,,,,,,,,,,,,0.0021,111527.48,178.44,85831.55,86009.99,25517.49
2020-07-08,SC,São Cristovão do Sul,25,1,481,16,5604,4216057,25.0,625,482,143,,,,,,,,,,,,,,,0.0021,111527.48,178.44,85831.55,86009.99,25517.49
2020-07-09,SC,São Cristovão do Sul,27,1,520,17,5604,4216057,25.0,675,521,154,,,,,,,,,,,,,,,0.0019,120449.68,178.44,92790.86,92969.31,27480.37
