Date,State,City,Confirmed,Deaths,Recovered,Order For Place,Estimated Population 2019,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-06-19,SP,Jumirim,1,0,5,1,3367,3452,3525854,7.2,7,5,2,,,,,,,,,,,,,,,0.0,2027.81,0.0,1448.44,1448.44,579.37
2020-06-20,SP,Jumirim,1,0,5,2,3367,3452,3525854,7.2,7,5,2,,,,,,,,,,,,,,,0.0,2027.81,0.0,1448.44,1448.44,579.37
2020-06-21,SP,Jumirim,1,0,5,3,3367,3452,3525854,7.2,7,5,2,,,,,,,,,,,,,,,0.0,2027.81,0.0,1448.44,1448.44,579.37
2020-06-22,SP,Jumirim,1,0,5,4,3367,3452,3525854,7.2,7,5,2,,,,,,,,,,,,,,,0.0,2027.81,0.0,1448.44,1448.44,579.37
2020-06-23,SP,Jumirim,2,0,10,5,3367,3452,3525854,7.2,14,10,4,0.143,1.0,0.714,0.0,0.714,0.286,,,,,,,,,0.0,4055.62,0.0,2896.87,2896.87,1158.75
2020-06-24,SP,Jumirim,2,0,10,6,3367,3452,3525854,7.2,14,10,4,0.143,1.0,0.714,0.0,0.714,0.286,,,,,,,,,0.0,4055.62,0.0,2896.87,2896.87,1158.75
2020-06-25,SP,Jumirim,2,0,10,7,3367,3452,3525854,7.2,14,10,4,0.143,1.0,0.714,0.0,0.714,0.286,,,,,,,,,0.0,4055.62,0.0,2896.87,2896.87,1158.75
2020-06-26,SP,Jumirim,2,0,10,8,3367,3452,3525854,7.2,14,10,4,0.143,1.0,0.714,0.0,0.714,0.286,0.229,0.2,0.0,0.2,0.0286,,,,0.0,4055.62,0.0,2896.87,2896.87,1158.75
2020-06-27,SP,Jumirim,2,0,10,9,3367,3452,3525854,7.2,14,10,4,0.286,2.14,1.71,0.0,1.71,0.429,0.229,0.2,0.0,0.2,0.0286,,,,0.0,4055.62,0.0,2896.87,2896.87,1158.75
2020-06-28,SP,Jumirim,2,0,10,10,3367,3452,3525854,7.2,14,10,4,0.286,2.14,1.71,0.0,1.71,0.429,0.829,0.629,0.0,0.629,0.2,,,,0.0,4055.62,0.0,2896.87,2896.87,1158.75
2020-06-29,SP,Jumirim,2,0,10,11,3367,3452,3525854,7.2,14,10,4,0.286,2.14,1.71,0.0,1.71,0.429,0.829,0.629,0.0,0.629,0.2,0.0743,,,0.0,4055.62,0.0,2896.87,2896.87,1158.75
2020-06-30,SP,Jumirim,4,0,22,12,3367,3452,3525854,7.2,29,22,7,0.714,5.14,3.86,0.0,3.86,1.29,0.6,0.457,0.0,0.457,0.143,-0.0114,,,0.0,8400.93,0.0,6373.12,6373.12,2027.81
2020-07-01,SP,Jumirim,4,0,22,13,3367,3452,3525854,7.2,29,22,7,0.714,5.14,3.86,0.0,3.86,1.29,0.6,0.457,0.0,0.457,0.143,-0.2514,,,0.0,8400.93,0.0,6373.12,6373.12,2027.81
2020-07-02,SP,Jumirim,4,0,22,14,3367,3452,3525854,7.2,29,22,7,0.714,5.14,4.0,0.0,4.0,1.14,0.171,0.114,0.0,0.114,0.0571,-0.2914,-0.088,,0.0,8400.93,0.0,6373.12,6373.12,2027.81
2020-07-03,SP,Jumirim,7,0,37,15,3367,3452,3525854,7.2,50,37,13,0.714,5.14,4.0,0.0,4.0,1.14,-0.4286,-0.3143,0.0,-0.3143,-0.1143,-0.3657,-0.0366,,0.0,14484.36,0.0,10718.42,10718.42,3765.93
2020-07-04,SP,Jumirim,7,0,37,16,3367,3452,3525854,7.2,50,37,13,0.429,3.0,2.29,0.0,2.29,0.714,-0.6286,-0.4571,0.0,-0.4571,-0.1714,-0.3657,0.0354,,0.0,14484.36,0.0,10718.42,10718.42,3765.93
2020-07-05,SP,Jumirim,7,0,38,17,3367,3452,3525854,7.2,50,38,12,0.429,3.0,2.29,0.0,2.29,0.714,-1.2286,-0.9143,0.0,-0.9143,-0.3143,-0.1943,0.0674,0.0453,0.0,14484.36,0.0,11008.11,11008.11,3476.25
2020-07-06,SP,Jumirim,7,0,38,18,3367,3452,3525854,7.2,50,38,12,0.286,2.0,1.57,0.0,1.57,0.429,-1.2286,-0.9143,0.0,-0.9143,-0.3143,-0.0743,0.13,0.0247,0.0,14484.36,0.0,11008.11,11008.11,3476.25
2020-07-07,SP,Jumirim,7,0,38,19,3367,3452,3525854,7.2,50,38,12,-0.1429,-1.0,-0.5714,0.0,-0.5714,-0.4286,-0.8,-0.5714,0.0,-0.5714,-0.2286,0.0457,0.138,0.0055,0.0,14484.36,0.0,11008.11,11008.11,3476.25
2020-07-08,SP,Jumirim,7,0,38,20,3367,3452,3525854,7.2,50,38,12,-0.1429,-1.0,-0.5714,0.0,-0.5714,-0.4286,-0.8,-0.5714,0.0,-0.5714,-0.2286,0.286,0.0869,-0.0105,0.0,14484.36,0.0,11008.11,11008.11,3476.25
2020-07-09,SP,Jumirim,6,0,33,21,3367,3452,3525854,7.2,43,33,10,-0.1429,-1.0,-0.5714,0.0,-0.5714,-0.4286,-0.4,-0.2571,0.0,-0.2571,-0.1429,0.326,0.0629,-0.0375,0.0,12456.55,0.0,9559.68,9559.68,2896.87
2020-07-10,SP,Jumirim,6,0,33,22,3367,3452,3525854,7.2,43,33,10,-0.1429,-1.0,-0.5714,0.0,-0.5714,-0.4286,0.2,0.171,0.0,0.171,0.0286,0.24,0.0149,-0.0455,0.0,12456.55,0.0,9559.68,9559.68,2896.87
2020-07-11,SP,Jumirim,6,0,33,23,3367,3452,3525854,7.2,43,33,10,0.0,0.0,0.286,0.0,0.286,-0.2857,0.4,0.314,0.0,0.314,0.0857,0.24,-0.0571,-0.0299,0.0,12456.55,0.0,9559.68,9559.68,2896.87
2020-07-12,SP,Jumirim,6,0,34,24,3367,3452,3525854,7.2,43,34,9,0.0,0.0,0.286,0.0,0.286,-0.2857,0.4,0.314,0.0,0.314,0.0857,0.12,-0.0891,-0.0251,0.0,12456.55,0.0,9849.36,9849.36,2607.18
