Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-26,BA,Itaparica,1,0,0,22228,2916104,0,1,,,,,,,,,,,,,,,0.0,0.034,44.99,0.0,0.0,0.0,44.99
2020-04-27,BA,Itaparica,1,0,0,22228,2916104,0,1,,,,,,,,,,,,,,,0.0,0.034,44.99,0.0,0.0,0.0,44.99
2020-04-28,BA,Itaparica,1,0,0,22228,2916104,0,1,,,,,,,,,,,,,,,0.0,0.034,44.99,0.0,0.0,0.0,44.99
2020-04-29,BA,Itaparica,1,0,0,22228,2916104,0,1,,,,,,,,,,,,,,,0.0,0.034,44.99,0.0,0.0,0.0,44.99
2020-04-30,BA,Itaparica,1,0,0,22228,2916104,0,1,0.17,,,,,,,,,,,,,,0.0,0.034,44.99,0.0,0.0,0.0,44.99
2020-05-01,BA,Itaparica,1,0,0,22228,2916104,0,1,0.17,,,,,,,,,,,,,,0.0,0.034,44.99,0.0,0.0,0.0,44.99
2020-05-02,BA,Itaparica,2,0,1,22228,2916104,1,1,0.34,,,,,,,,,,,,,0.0,0.0,0.034,89.98,0.0,44.99,44.99,44.99
2020-05-03,BA,Itaparica,3,0,1,22228,2916104,1,2,0.51,,,,,0.125,,,,,,,,0.0,0.0,0.034,134.96,0.0,44.99,44.99,89.98
2020-05-04,BA,Itaparica,3,0,1,22228,2916104,1,2,0.51,,,,,0.0053,,,,,,,,0.0,0.0,0.034,134.96,0.0,44.99,44.99,89.98
2020-05-05,BA,Itaparica,3,0,1,22228,2916104,1,2,0.51,,,,,,,,,,,,,0.0,0.0,0.034,134.96,0.0,44.99,44.99,89.98
2020-05-06,BA,Itaparica,3,0,1,22228,2916104,1,2,0.179,0.0,,,,,,,,,,,,0.0,0.0,0.034,134.96,0.0,44.99,44.99,89.98
2020-05-07,BA,Itaparica,3,0,1,22228,2916104,1,2,,,,,,,,,,,,,,0.0,0.0,0.034,134.96,0.0,44.99,44.99,89.98
2020-05-08,BA,Itaparica,3,0,1,22228,2916104,1,2,,,,,,,,,,,,,,0.0,0.0,0.034,134.96,0.0,44.99,44.99,89.98
2020-05-09,BA,Itaparica,3,0,1,22228,2916104,1,2,,,,,,,,,,,,,,0.0,0.0,0.034,134.96,0.0,44.99,44.99,89.98
