Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-02,BA,Nordestina,1,0,0,13130,2922656,0,1,,,,,,,,,,,,,,,0.0,,76.16,0.0,0.0,0.0,76.16
2020-05-03,BA,Nordestina,1,0,0,13130,2922656,0,1,,,,,,,,,,,,,,,0.0,,76.16,0.0,0.0,0.0,76.16
2020-05-04,BA,Nordestina,1,0,0,13130,2922656,0,1,,,,,,,,,,,,,,,0.0,,76.16,0.0,0.0,0.0,76.16
2020-05-05,BA,Nordestina,1,0,0,13130,2922656,0,1,0.167,,,,,,,,,,,,,,0.0,,76.16,0.0,0.0,0.0,76.16
2020-05-06,BA,Nordestina,2,0,1,13130,2922656,1,1,0.167,,,,,,,,,,,,,0.0,0.0,,152.32,0.0,76.16,76.16,76.16
2020-05-07,BA,Nordestina,2,0,1,13130,2922656,1,1,0.167,,,,,,,,,,,,,0.0,0.0,,152.32,0.0,76.16,76.16,76.16
2020-05-08,BA,Nordestina,2,0,1,13130,2922656,1,1,0.167,,,,,,,,,,,,,0.0,0.0,,152.32,0.0,76.16,76.16,76.16
2020-05-09,BA,Nordestina,2,0,1,13130,2922656,1,1,0.0,0.0,,,,,,,,,,,,0.0,0.0,,152.32,0.0,76.16,76.16,76.16
2020-05-10,BA,Nordestina,2,0,1,13130,2922656,1,1,,,,,,,,,,,,,,0.0,0.0,,152.32,0.0,76.16,76.16,76.16
2020-05-11,BA,Nordestina,2,0,1,13130,2922656,1,1,,,,,,,,,,,,,,0.0,0.0,,152.32,0.0,76.16,76.16,76.16
2020-05-12,BA,Nordestina,2,0,1,13130,2922656,1,1,,,,,,,,,,,,,,0.0,0.0,,152.32,0.0,76.16,76.16,76.16
