Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-30,PB,Mamanguape,1,0,0,44882,2508901,0,1,,,,,,,,,,,,,,,0.0,,22.28,0.0,0.0,0.0,22.28
2020-05-01,PB,Mamanguape,1,0,0,44882,2508901,0,1,,,,,,,,,,,,,,,0.0,,22.28,0.0,0.0,0.0,22.28
2020-05-02,PB,Mamanguape,1,0,0,44882,2508901,0,1,,,,,,,,,,,,,,,0.0,,22.28,0.0,0.0,0.0,22.28
2020-05-03,PB,Mamanguape,1,0,0,44882,2508901,0,1,0.5,,,,,,,,,,,,,,0.0,,22.28,0.0,0.0,0.0,22.28
2020-05-04,PB,Mamanguape,3,0,1,44882,2508901,1,2,0.667,,,,,,,,,,,,,0.0,0.0,,66.84,0.0,22.28,22.28,44.56
2020-05-05,PB,Mamanguape,4,0,2,44882,2508901,2,2,0.833,,,,,,,,,,,,,0.0,0.0,,89.12,0.0,44.56,44.56,44.56
2020-05-06,PB,Mamanguape,4,0,2,44882,2508901,2,2,0.833,,,,,0.0833,,,,,,,,0.0,0.0,,89.12,0.0,44.56,44.56,44.56
2020-05-07,PB,Mamanguape,5,0,2,44882,2508901,2,3,0.5,0.167,,,,,,,,,,,,0.0,0.0,,111.4,0.0,44.56,44.56,66.84
2020-05-08,PB,Mamanguape,6,0,2,44882,2508901,2,4,0.5,0.167,,,,,,,,,,,,0.0,0.0,,133.68,0.0,44.56,44.56,89.12
2020-05-09,PB,Mamanguape,6,0,2,44882,2508901,2,4,1.0,,,,,,,,,,,,,0.0,0.0,,133.68,0.0,44.56,44.56,89.12
2020-05-10,PB,Mamanguape,6,0,2,44882,2508901,2,4,,,,,,,,,,,,,,0.0,0.0,,133.68,0.0,44.56,44.56,89.12
2020-05-11,PB,Mamanguape,7,0,3,44882,2508901,3,4,,,,,,,,,,,,,,0.0,0.0,,155.96,0.0,66.84,66.84,89.12
2020-05-12,PB,Mamanguape,10,0,,44882,2508901,,,,,,,,,,,,,,,,,0.0,,222.81,0.0,,,
