Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-01,AL,Santana Do Ipanema,1,0,0,47654,2708006,0,1,,,,,,,,,,,,,,,0.0,,20.98,0.0,0.0,0.0,20.98
2020-05-02,AL,Santana Do Ipanema,1,0,0,47654,2708006,0,1,,,,,,,,,,,,,,,0.0,,20.98,0.0,0.0,0.0,20.98
2020-05-03,AL,Santana Do Ipanema,1,0,0,47654,2708006,0,1,,,,,,,,,,,,,,,0.0,,20.98,0.0,0.0,0.0,20.98
2020-05-04,AL,Santana Do Ipanema,1,0,0,47654,2708006,0,1,1.17,,,,,,,,,,,,,,0.0,,20.98,0.0,0.0,0.0,20.98
2020-05-05,AL,Santana Do Ipanema,2,0,1,47654,2708006,1,1,1.33,,,,,,,,,,,,,0.0,0.0,,41.97,0.0,20.98,20.98,20.98
2020-05-06,AL,Santana Do Ipanema,2,0,1,47654,2708006,1,1,1.33,,,,,,,,,,,,,0.0,0.0,,41.97,0.0,20.98,20.98,20.98
2020-05-07,AL,Santana Do Ipanema,8,0,3,47654,2708006,3,5,1.5,,,,,,,,,,,,,0.0,0.0,,167.88,0.0,62.95,62.95,104.92
2020-05-08,AL,Santana Do Ipanema,9,0,4,47654,2708006,4,5,1.83,0.667,,,,,,,,,,,,0.0,0.0,,188.86,0.0,83.94,83.94,104.92
2020-05-09,AL,Santana Do Ipanema,9,0,4,47654,2708006,4,5,2.67,1.0,,,,,,,,,,,,0.0,0.0,,188.86,0.0,83.94,83.94,104.92
2020-05-10,AL,Santana Do Ipanema,10,0,4,47654,2708006,4,6,,,,,,,,,,,,,,0.0,0.0,,209.85,0.0,83.94,83.94,125.91
2020-05-11,AL,Santana Do Ipanema,13,1,5,47654,2708006,6,7,,,,,,,,,,,,,,0.167,0.0769,,272.8,20.98,104.92,125.91,146.89
2020-05-12,AL,Santana Do Ipanema,18,2,7,47654,2708006,9,9,,,,,,,,,,,,,,0.222,0.111,,377.72,41.97,146.89,188.86,188.86
