Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-02,MA,Sítio Novo,1,0,0,18081,2111805,0,1,,,,,,,,,,,,,,,0.0,,55.31,0.0,0.0,0.0,55.31
2020-05-03,MA,Sítio Novo,1,0,0,18081,2111805,0,1,,,,,,,,,,,,,,,0.0,,55.31,0.0,0.0,0.0,55.31
2020-05-04,MA,Sítio Novo,1,0,0,18081,2111805,0,1,,,,,,,,,,,,,,,0.0,,55.31,0.0,0.0,0.0,55.31
2020-05-05,MA,Sítio Novo,1,0,0,18081,2111805,0,1,0.333,,,,,,,,,,,,,,0.0,,55.31,0.0,0.0,0.0,55.31
2020-05-06,MA,Sítio Novo,2,0,1,18081,2111805,1,1,0.667,,,,,,,,,,,,,0.0,0.0,,110.61,0.0,55.31,55.31,55.31
2020-05-07,MA,Sítio Novo,3,0,1,18081,2111805,1,2,0.833,,,,,,,,,,,,,0.0,0.0,,165.92,0.0,55.31,55.31,110.61
2020-05-08,MA,Sítio Novo,3,0,1,18081,2111805,1,2,0.833,,,,,,,,,,,,,0.0,0.0,,165.92,0.0,55.31,55.31,110.61
2020-05-09,MA,Sítio Novo,5,0,2,18081,2111805,2,3,1.17,0.5,,,,,,,,,,,,0.0,0.0,,276.53,0.0,110.61,110.61,165.92
2020-05-10,MA,Sítio Novo,6,0,2,18081,2111805,2,4,,,,,,,,,,,,,,0.0,0.0,,331.84,0.0,110.61,110.61,221.23
2020-05-11,MA,Sítio Novo,6,0,2,18081,2111805,2,4,,,,,,,,,,,,,,0.0,0.0,,331.84,0.0,110.61,110.61,221.23
2020-05-12,MA,Sítio Novo,9,0,4,18081,2111805,4,5,,,,,,,,,,,,,,0.0,0.0,,497.76,0.0,221.23,221.23,276.53
