Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-07,PB,Juripiranga,2,0,1,10864,2507903,14.047,28,1,27,,,,,,,,,,,,,,0.0,0.0,2577.32,0.0,92.047,92.047,2485.272
2020-05-08,PB,Juripiranga,4,0,2,10864,2507903,14.047,56,2,54,,,,,,,,,,,,,,0.0,0.0,5154.639,0.0,184.094,184.094,4970.545
2020-05-09,PB,Juripiranga,4,0,2,10864,2507903,14.047,56,2,54,,,,,,,,,,,,,,0.0,0.0,5154.639,0.0,184.094,184.094,4970.545
2020-05-10,PB,Juripiranga,4,0,2,10864,2507903,14.047,56,2,54,21.167,0.6667,,,,,,,,,,,,0.0,0.0,5154.639,0.0,184.094,184.094,4970.545
2020-05-11,PB,Juripiranga,4,0,2,10864,2507903,14.047,56,2,54,23.5,0.5,,,,,,,,,,,,0.0,0.0,5154.639,0.0,184.094,184.094,4970.545
2020-05-12,PB,Juripiranga,8,0,3,10864,2507903,14.047,112,3,109,30.5,0.8333,,,,,,,,,,,,0.0,0.0,10309.278,0.0,276.141,276.141,10033.137
2020-05-13,PB,Juripiranga,11,0,5,10864,2507903,14.047,155,5,150,30.5,0.8333,,,,-0.02778,-0.02778,,,,,,,0.0,0.0,14267.305,0.0,460.236,460.236,13807.069
2020-05-14,PB,Juripiranga,14,0,5,10864,2507903,14.047,197,5,192,30.5,0.8333,,,,0.3611,0.05556,,,,,,,0.0,0.0,18133.284,0.0,460.236,460.236,17673.049
2020-05-15,PB,Juripiranga,17,0,7,10864,2507903,14.047,239,7,232,21.167,0.6667,,,,-1.97222,-0.05556,,,,,,,0.0,0.0,21999.264,0.0,644.33,644.33,21354.934
2020-05-16,PB,Juripiranga,17,0,7,10864,2507903,14.047,239,7,232,21.0,0.5,,,,5.833,0.1667,,,,1.854,,,0.0,0.0,21999.264,0.0,644.33,644.33,21354.934
2020-05-17,PB,Juripiranga,17,0,7,10864,2507903,14.047,239,7,232,25.667,0.8333,,,,6.222,0.1944,,,,,,,0.0,0.0,21999.264,0.0,644.33,644.33,21354.934
2020-05-18,PB,Juripiranga,17,0,7,10864,2507903,14.047,239,7,232,18.667,0.5,,,,7.778,0.2222,,,,,,,0.0,0.0,21999.264,0.0,644.33,644.33,21354.934
2020-05-19,PB,Juripiranga,20,0,8,10864,2507903,14.047,281,8,273,65.5,1.833,,,,6.639,0.2222,,,,,,,0.0,0.0,25865.243,0.0,736.377,736.377,25128.866
2020-05-20,PB,Juripiranga,25,0,10,10864,2507903,14.047,351,10,341,67.833,2.0,,,,,,,,,,,,0.0,0.0,32308.542,0.0,920.471,920.471,31388.071
2020-05-21,PB,Juripiranga,25,0,10,10864,2507903,14.047,351,10,341,67.833,2.0,,,,,,,,,,,,0.0,0.0,32308.542,0.0,920.471,920.471,31388.071
2020-05-22,PB,Juripiranga,45,0,18,10864,2507903,14.047,632,18,614,60.833,1.833,,,,,,,,,,,,0.0,0.0,58173.785,0.0,1656.848,1656.848,56516.937
2020-05-23,PB,Juripiranga,46,0,19,10864,2507903,14.047,646,19,627,,,,,,,,,,,,,,0.0,0.0,59462.445,0.0,1748.895,1748.895,57713.549
2020-05-24,PB,Juripiranga,46,0,19,10864,2507903,14.047,646,19,627,,,,,,,,,,,,,,0.0,0.0,59462.445,0.0,1748.895,1748.895,57713.549
2020-05-25,PB,Juripiranga,46,0,19,10864,2507903,14.047,646,19,627,,,,,,,,,,,,,,0.0,0.0,59462.445,0.0,1748.895,1748.895,57713.549
