Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-08,RS,Paraíso do Sul,1,0,0,7687,4314027,0,1,,,,,,,,,,,,,,,0.0,130.09,0.0,0.0,0.0,130.09
2020-05-09,RS,Paraíso do Sul,1,0,0,7687,4314027,0,1,,,,,,,,,,,,,,,0.0,130.09,0.0,0.0,0.0,130.09
2020-05-10,RS,Paraíso do Sul,1,0,0,7687,4314027,0,1,,,,,,,,,,,,,,,0.0,130.09,0.0,0.0,0.0,130.09
2020-05-11,RS,Paraíso do Sul,1,0,0,7687,4314027,0,1,0.0,,,,,,,,,,,,,,0.0,130.09,0.0,0.0,0.0,130.09
2020-05-12,RS,Paraíso do Sul,1,0,0,7687,4314027,0,1,0.0,,,,,,,,,,,,,,0.0,130.09,0.0,0.0,0.0,130.09
2020-05-13,RS,Paraíso do Sul,1,0,0,7687,4314027,0,1,0.0,,,,,,,,,,,,,,0.0,130.09,0.0,0.0,0.0,130.09
2020-05-14,RS,Paraíso do Sul,1,0,0,7687,4314027,0,1,0.0,,,,,,,,,,,,,,0.0,130.09,0.0,0.0,0.0,130.09
2020-05-15,RS,Paraíso do Sul,1,0,0,7687,4314027,0,1,,,,,,,,,,,,,,,0.0,130.09,0.0,0.0,0.0,130.09
2020-05-16,RS,Paraíso do Sul,1,0,0,7687,4314027,0,1,,,,,,,,,,,,,,,0.0,130.09,0.0,0.0,0.0,130.09
2020-05-17,RS,Paraíso do Sul,1,0,0,7687,4314027,0,1,,,,,,,,,,,,,,,0.0,130.09,0.0,0.0,0.0,130.09
