Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-08,GO,Alto Paraíso de Goiás,1,0,0,7700,5200605,14.047,14,0,14,,,,,,,,,,,,,,,0.0,1818.182,0.0,0.0,0.0,1818.182
2020-05-09,GO,Alto Paraíso de Goiás,1,0,0,7700,5200605,14.047,14,0,14,,,,,,,,,,,,,,,0.0,1818.182,0.0,0.0,0.0,1818.182
2020-05-10,GO,Alto Paraíso de Goiás,1,0,0,7700,5200605,14.047,14,0,14,,,,,,,,,,,,,,,0.0,1818.182,0.0,0.0,0.0,1818.182
2020-05-11,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,-2.33333,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-12,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,-2.33333,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-13,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,-2.33333,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-14,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-15,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-16,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-17,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-18,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-19,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-20,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-21,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-22,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-23,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-24,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-25,GO,Alto Paraíso de Goiás,0,0,0,7700,5200605,14.047,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
