Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-29,PR,Carlópolis,1,0,0,14463,4104709,0,1,,,,,,,,,,,,,,,0.0,69.142,0.0,0.0,0.0,69.142
2020-04-30,PR,Carlópolis,1,0,0,14463,4104709,0,1,,,,,,,,,,,,,,,0.0,69.142,0.0,0.0,0.0,69.142
2020-05-01,PR,Carlópolis,1,0,0,14463,4104709,0,1,,,,,,,,,,,,,,,0.0,69.142,0.0,0.0,0.0,69.142
2020-05-02,PR,Carlópolis,1,0,0,14463,4104709,0,1,-0.16667,,,,,,,,,,,,,,0.0,69.142,0.0,0.0,0.0,69.142
2020-05-03,PR,Carlópolis,1,0,0,14463,4104709,0,1,-0.16667,,,,,,,,,,,,,,0.0,69.142,0.0,0.0,0.0,69.142
2020-05-04,PR,Carlópolis,1,0,0,14463,4104709,0,1,-0.16667,,,,,,,,,,,,,,0.0,69.142,0.0,0.0,0.0,69.142
2020-05-05,PR,Carlópolis,0,0,0,14463,4104709,0,0,-0.16667,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-06,PR,Carlópolis,0,0,0,14463,4104709,0,0,-0.16667,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-07,PR,Carlópolis,0,0,0,14463,4104709,0,0,-0.16667,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-08,PR,Carlópolis,0,0,0,14463,4104709,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-09,PR,Carlópolis,0,0,0,14463,4104709,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-10,PR,Carlópolis,0,0,0,14463,4104709,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-11,PR,Carlópolis,0,0,0,14463,4104709,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-12,PR,Carlópolis,0,0,0,14463,4104709,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-13,PR,Carlópolis,0,0,0,14463,4104709,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-14,PR,Carlópolis,0,0,0,14463,4104709,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-05-15,PR,Carlópolis,0,0,0,14463,4104709,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
