Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-27,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-04-28,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-04-29,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-04-30,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,0.0,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-05-01,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,0.0,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-05-02,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,0.0,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-05-03,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,0.0,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-05-04,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,0.0,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-05-05,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,0.0,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-05-06,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,0.0,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-05-07,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,0.0,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-05-08,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,0.0,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-05-09,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,0.0,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-05-10,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-05-11,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
2020-05-12,PR,Campo do Tenente,1,0,0,8051,4104105,0,1,,,,,,,,,,,,,,,0.0,124.208,0.0,0.0,0.0,124.208
