Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-08,GO,Palminópolis,1,0,0,3621,5215900,0,1,,,,,,,,,,,,,,,0.0,276.167,0.0,0.0,0.0,276.167
2020-05-09,GO,Palminópolis,1,0,0,3621,5215900,0,1,,,,,,,,,,,,,,,0.0,276.167,0.0,0.0,0.0,276.167
2020-05-10,GO,Palminópolis,1,0,0,3621,5215900,0,1,,,,,,,,,,,,,,,0.0,276.167,0.0,0.0,0.0,276.167
2020-05-11,GO,Palminópolis,1,0,0,3621,5215900,0,1,0.0,,,,,,,,,,,,,,0.0,276.167,0.0,0.0,0.0,276.167
2020-05-12,GO,Palminópolis,1,0,0,3621,5215900,0,1,0.0,,,,,,,,,,,,,,0.0,276.167,0.0,0.0,0.0,276.167
2020-05-13,GO,Palminópolis,1,1,0,3621,5215900,1,0,0.0,,,,,,,,,,,,,1.0,1.0,276.167,276.167,0.0,276.167,0.0
2020-05-14,GO,Palminópolis,1,1,0,3621,5215900,1,0,0.0,,,,,,,,,,,,,1.0,1.0,276.167,276.167,0.0,276.167,0.0
2020-05-15,GO,Palminópolis,1,1,0,3621,5215900,1,0,0.0,,,,,,,,,,,,,1.0,1.0,276.167,276.167,0.0,276.167,0.0
2020-05-16,GO,Palminópolis,1,1,0,3621,5215900,1,0,0.0,,0.0,,,,,,,,,,,1.0,1.0,276.167,276.167,0.0,276.167,0.0
2020-05-17,GO,Palminópolis,1,1,0,3621,5215900,1,0,0.0,,0.0,,,,,,,,,,,1.0,1.0,276.167,276.167,0.0,276.167,0.0
2020-05-18,GO,Palminópolis,1,1,0,3621,5215900,1,0,,,,,,,,,,,,,,1.0,1.0,276.167,276.167,0.0,276.167,0.0
2020-05-19,GO,Palminópolis,1,1,0,3621,5215900,1,0,,,,,,,,,,,,,,1.0,1.0,276.167,276.167,0.0,276.167,0.0
2020-05-20,GO,Palminópolis,1,1,0,3621,5215900,1,0,,,,,,,,,,,,,,1.0,1.0,276.167,276.167,0.0,276.167,0.0
