Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,μ infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Greece,Europe & Central Asia,High income,2020-01-22,39.07,21.82,10711633,19583,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Greece,Europe & Central Asia,High income,2020-01-23,39.07,21.82,10711633,19583,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Greece,Europe & Central Asia,High income,2020-01-24,39.07,21.82,10711633,19583,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Greece,Europe & Central Asia,High income,2020-01-25,39.07,21.82,10711633,19583,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Greece,Europe & Central Asia,High income,2020-01-26,39.07,21.82,10711633,19583,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Greece,Europe & Central Asia,High income,2020-01-27,39.07,21.82,10711633,19583,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Greece,Europe & Central Asia,High income,2020-01-28,39.07,21.82,10711633,19583,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Greece,Europe & Central Asia,High income,2020-01-29,39.07,21.82,10711633,19583,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Greece,Europe & Central Asia,High income,2020-01-30,39.07,21.82,10711633,19583,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Greece,Europe & Central Asia,High income,2020-01-31,39.07,21.82,10711633,19583,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
