Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,μ infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Mexico,Latin America & Caribbean,Upper middle income,2020-01-22,23.63,-102.5528,129296552,9863,681,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,5.27
Mexico,Latin America & Caribbean,Upper middle income,2020-01-23,23.63,-102.5528,129296552,9863,727,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,5.62
Mexico,Latin America & Caribbean,Upper middle income,2020-01-24,23.63,-102.5528,129296552,9863,773,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,5.98
Mexico,Latin America & Caribbean,Upper middle income,2020-01-25,23.63,-102.5528,129296552,9863,788,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,6.09
Mexico,Latin America & Caribbean,Upper middle income,2020-01-26,23.63,-102.5528,129296552,9863,822,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,6.36
Mexico,Latin America & Caribbean,Upper middle income,2020-01-27,23.63,-102.5528,129296552,9863,865,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,6.69
Mexico,Latin America & Caribbean,Upper middle income,2020-01-28,23.63,-102.5528,129296552,9863,916,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,7.08
Mexico,Latin America & Caribbean,Upper middle income,2020-01-29,23.63,-102.5528,129296552,9863,947,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,7.32
Mexico,Latin America & Caribbean,Upper middle income,2020-01-30,23.63,-102.5528,129296552,9863,986,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,7.63
Mexico,Latin America & Caribbean,Upper middle income,2020-01-31,23.63,-102.5528,129296552,9863,1018,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,7.87
Mexico,Latin America & Caribbean,Upper middle income,2020-02-01,23.63,-102.5528,129296552,9863,1026,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,7.94
Mexico,Latin America & Caribbean,Upper middle income,2020-02-02,23.63,-102.5528,129296552,9863,1038,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,8.03
Mexico,Latin America & Caribbean,Upper middle income,2020-02-03,23.63,-102.5528,129296552,9863,1052,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,8.14
Mexico,Latin America & Caribbean,Upper middle income,2020-02-04,23.63,-102.5528,129296552,9863,1103,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,8.53
Mexico,Latin America & Caribbean,Upper middle income,2020-02-05,23.63,-102.5528,129296552,9863,1149,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,8.89
Mexico,Latin America & Caribbean,Upper middle income,2020-02-06,23.63,-102.5528,129296552,9863,1194,people tested,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,9.23
