Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Iraq,Middle East & North Africa,Upper middle income,2020-01-22,33.22,43.68,40388955,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-01-23,33.22,43.68,40388955,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-01-24,33.22,43.68,40388955,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-01-25,33.22,43.68,40388955,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-01-26,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-01-27,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-01-28,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-01-29,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-01-30,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-01-31,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-01,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-02,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-03,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-04,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-05,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-06,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-07,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-08,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-09,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-10,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-11,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-12,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-13,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-14,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-15,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0011,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-16,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0016,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-17,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.0057,0.0016,,0.0,0.0,0.0,0.0,0.0,,
Iraq,Middle East & North Africa,Upper middle income,2020-02-18,33.22,43.68,40388955,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0.008,0.0021,,0.0,0.0,0.0,0.0,0.0,,
