Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Senegal,Sub-Saharan Africa,Lower middle income,2020-01-22,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-01-23,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-01-24,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-01-25,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-01-26,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-01-27,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-01-28,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-01-29,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-01-30,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-01-31,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-01,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-02,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-03,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-04,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-05,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-06,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-07,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-08,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-09,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-10,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-11,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-12,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-13,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-14,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-15,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-16,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-17,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-18,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-19,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-20,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,,0.0,0.0,0.0,0.0,0.0,,
Senegal,Sub-Saharan Africa,Lower middle income,2020-02-21,14.5,-14.4524,16738651,1447,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,,0.0,0.0,0.0,0.0,0.0,,
