country,region,income_group,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Central African Republic,Sub-Saharan Africa,Low income,2020-01-22,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-01-23,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-01-24,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-01-25,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-01-26,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-01-27,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-01-28,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-01-29,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-01-30,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-01-31,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-01,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-02,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-03,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-04,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-05,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-06,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-07,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-08,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-09,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-10,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-11,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-12,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-13,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-14,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-15,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-16,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-17,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-18,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-19,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-20,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-21,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-22,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-23,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-24,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-25,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-26,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-27,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-28,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-02-29,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,Sub-Saharan Africa,Low income,2020-03-01,6.6111,20.9394,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
