Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-05-12,73,16,73,0,0,4,3,0,0
2020-05-13,76,20,76,0,0,1,6,0,0
2020-05-14,82,20,82,0,0,2,6,0,0
2020-05-15,88,22,88,0,0,2,6,0,0
2020-05-16,94,24,94,0,0,2,7,0,0
2020-05-17,101,25,101,0,0,2,7,0,0
2020-05-18,108,27,108,0,0,2,8,0,0
2020-05-19,116,29,116,0,0,2,8,0,0
2020-05-20,124,31,124,0,0,2,9,0,0
2020-05-21,133,33,133,0,0,2,10,0,0
2020-05-22,143,36,143,0,0,3,10,0,0
2020-05-23,153,38,153,0,0,3,11,0,0
2020-05-24,164,41,164,0,0,3,12,0,0
2020-05-25,176,44,176,0,0,3,13,0,0
2020-05-26,189,47,189,0,0,3,14,0,0
2020-05-27,202,50,202,0,0,4,15,0,0
2020-05-28,217,54,217,0,0,4,16,0,0
2020-05-29,232,58,232,0,0,4,17,0,0
2020-05-30,249,62,249,0,0,4,18,0,0
2020-05-31,267,67,267,0,0,5,19,0,0
2020-06-01,286,71,286,0,0,5,20,0,0
2020-06-02,306,76,306,0,0,5,22,0,0
2020-06-03,328,82,328,0,0,6,23,0,0
2020-06-04,351,88,351,0,0,6,25,0,0
2020-06-05,377,94,377,0,0,7,27,0,0
2020-06-06,403,101,403,0,0,7,29,0,0
2020-06-07,432,108,432,0,0,8,31,0,0
2020-06-08,463,115,463,0,0,8,33,0,0
2020-06-09,496,123,496,0,0,9,35,0,0
2020-06-10,531,132,531,0,0,9,38,0,0
2020-06-11,569,141,569,0,0,10,40,0,0
2020-06-12,609,151,609,0,0,11,43,0,0
2020-06-13,652,162,652,0,0,11,46,0,0
2020-06-14,698,173,698,0,0,12,49,0,0
2020-06-15,747,186,747,0,0,13,53,0,0
2020-06-16,800,199,800,0,0,14,56,0,0
2020-06-17,856,212,856,0,0,15,60,0,0
2020-06-18,916,227,916,0,0,16,64,0,0
2020-06-19,980,243,980,0,0,17,68,0,0
2020-06-20,1048,260,1048,0,0,18,73,0,0
2020-06-21,1121,277,1121,0,0,19,78,0,0
2020-06-22,1199,296,1199,0,0,20,83,0,0
2020-06-23,1282,317,1282,0,0,22,88,0,0
2020-06-24,1370,338,1370,0,0,23,94,0,0
2020-06-25,1464,361,1464,0,0,24,100,0,0
2020-06-26,1565,385,1565,0,0,26,107,0,0
2020-06-27,1671,411,1671,0,0,27,114,0,0
2020-06-28,1785,438,1785,0,0,29,121,0,0
2020-06-29,1906,468,1906,0,0,31,128,0,0
