Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,South Asia,Low income,2020-09-08,33.94,67.71,39271946,,,,38520,36613,1418,38520,38031,489,43.14,43.14,40.43,1.57,42.0,1.14,-0.1714,0.257,-0.1143,0.143,-0.3143,-0.5257,0.235,0.109,0.0373,980.85,36.11,932.29,968.4,12.45,,
Albania,Europe & Central Asia,Upper middle income,2020-09-08,41.15,20.17,2842338,5353,,,10553,8760,321,10553,9081,1472,150.57,150.57,129.29,3.0,132.29,18.29,4.31,1.6,-0.3714,1.23,3.09,-0.5143,-0.3234,0.0699,0.0353,3712.79,112.94,3081.97,3194.91,517.88,,
Algeria,Middle East & North Africa,Lower middle income,2020-09-08,28.03,1.66,43800627,3948,,,46938,41457,1571,46938,43028,3910,282.71,282.71,354.29,8.57,362.86,-80.1429,-6.1429,-7.5714,0.0857,-7.4857,1.34,0.274,-0.1874,-0.0462,0.0365,1071.63,35.87,946.49,982.36,89.27,,
Andorra,Europe & Central Asia,High income,2020-09-08,42.51,1.52,77816,40886,,,1261,1081,53,1261,1134,127,18.43,18.43,11.71,0.0,11.71,6.71,1.49,0.4,0.0,0.4,1.09,0.366,-0.0583,-0.0368,0.0467,16204.89,681.09,13891.74,14572.84,1632.06,,
Angola,Sub-Saharan Africa,Lower middle income,2020-09-08,-11.2027,17.87,32955878,2974,,,3033,2381,124,3033,2505,528,57.57,57.57,48.57,2.29,50.86,6.71,3.4,0.0857,0.0571,0.143,3.26,0.549,-0.1051,-0.1241,0.0495,92.03,3.76,72.25,76.01,16.02,,
Antigua and Barbuda,Latin America & Caribbean,High income,2020-09-08,17.06,-61.7964,98378,17790,,,95,91,3,95,94,1,0.0,0.0,0.143,0.0,0.143,-0.1429,-0.0286,-0.0286,0.0,-0.0286,0.0,0.0057,0.0034,0.0007,0.0319,965.66,30.49,925.0,955.5,10.16,,
Argentina,Latin America & Caribbean,Upper middle income,2020-09-08,-38.4161,-63.6167,45409183,10006,,,500034,388392,10405,500034,398797,101237,10546.14,10546.14,8964.71,217.86,9182.57,1363.57,141.43,128.74,0.2,128.94,12.49,10.69,-5.3463,-1.7822,0.0261,11011.74,229.14,8553.16,8782.3,2229.44,,
Armenia,Europe & Central Asia,Upper middle income,2020-09-08,40.07,45.04,2951958,4623,,,44953,42408,903,44953,43311,1642,148.86,148.86,155.0,2.57,157.57,-8.7143,0.114,-0.5714,-0.0857,-0.6571,0.771,0.451,0.515,0.083,0.0208,15228.2,305.9,14366.06,14671.96,556.24,,
Australia,East Asia & Pacific,High income,2020-09-08,-32.1063,141.36,25742062,54907,6.730397e6,samples tested,26465,24273,781,26465,25054,1411,57.14,57.14,127.0,7.86,134.86,-77.7143,-4.8857,-5.3429,-1.8286,-7.1714,2.29,0.371,0.129,-0.0402,0.0312,1028.08,30.34,942.93,973.27,54.81,254.31,261455.24
Austria,Europe & Central Asia,High income,2020-09-08,47.52,14.55,8925126,50277,1.276477e6,samples tested,30081,26093,747,30081,26840,3241,442.57,442.57,290.14,2.14,292.29,150.29,41.4,12.14,0.2,12.34,29.06,3.29,-2.0434,-0.4802,0.0278,3370.37,83.7,2923.54,3007.24,363.13,42.43,143020.61
