Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,South Asia,Low income,2020-07-28,33.94,67.71,39271946,,,,36368,33431,1270,36368,34701,1667,99.14,99.14,150.0,6.71,156.71,-57.5714,-5.7143,-4.1143,-1.6857,-5.8,0.0857,-0.4514,-0.2171,0.203,0.0366,926.06,32.34,851.27,883.61,42.45,,
Albania,Europe & Central Asia,Upper middle income,2020-07-28,41.15,20.17,2842338,5353,,,4997,3821,148,4997,3969,1028,100.86,100.86,86.29,4.14,90.43,10.43,1.4,1.51,-0.0857,1.43,-0.0286,-0.4571,0.072,0.0871,0.0373,1758.06,52.07,1344.32,1396.39,361.67,,
Algeria,Middle East & North Africa,Lower middle income,2020-07-28,28.03,1.66,43800627,3948,,,28615,21379,1174,28615,22553,6062,605.0,605.0,531.71,10.57,542.29,62.71,-6.5429,7.2,0.0571,7.26,-13.8,-3.3714,-0.0217,0.213,0.0521,653.3,26.8,488.1,514.9,138.4,,
Andorra,Europe & Central Asia,High income,2020-07-28,42.51,1.52,77816,40886,,,907,828,52,907,880,27,4.0,4.0,2.71,0.0,2.71,1.29,0.143,0.143,0.0,0.143,0.0,-0.0971,-0.0229,0.0094,0.0591,11655.7,668.24,10640.49,11308.73,346.97,,
Angola,Sub-Saharan Africa,Lower middle income,2020-07-28,-11.2027,17.87,32955878,2974,,,1000,641,47,1000,688,312,38.29,38.29,26.57,2.43,29.0,9.29,1.31,0.771,-0.0571,0.714,0.6,0.326,-0.0034,-0.0194,0.0683,30.34,1.43,19.45,20.88,9.47,,
Antigua and Barbuda,Latin America & Caribbean,High income,2020-07-28,17.06,-61.7964,98378,17790,,,86,72,3,86,75,11,1.29,1.29,1.0,0.0,1.0,0.286,-0.0286,0.0571,0.0,0.0571,-0.0857,-0.1029,0.0023,0.0103,0.04,874.18,30.49,731.87,762.37,111.81,,
Argentina,Latin America & Caribbean,Upper middle income,2020-07-28,-38.4161,-63.6167,45409183,10006,,,173355,122130,3179,173355,125309,48046,5397.43,5397.43,4190.43,105.14,4295.57,1101.86,61.6,106.49,0.571,107.06,-45.4571,7.42,8.42,0.0569,0.0254,3817.62,70.01,2689.54,2759.55,1058.07,,
Armenia,Europe & Central Asia,Upper middle income,2020-07-28,40.07,45.04,2951958,4623,,,37629,32764,719,37629,33483,4146,276.71,276.71,392.14,6.57,398.71,-122.0,-18.3429,-9.7714,-0.2286,-10.0,-8.3429,0.771,0.717,0.096,0.0215,12747.13,243.57,11099.07,11342.64,1404.49,,
Australia,East Asia & Pacific,High income,2020-07-28,-32.1063,141.36,25742062,54907,,samples tested,15582,11941,176,15582,12117,3465,475.71,475.71,312.14,8.0,320.14,155.57,19.86,12.8,0.343,13.14,6.71,-0.8686,-1.1131,-0.112,0.0145,605.31,6.84,463.87,470.71,134.6,,
Austria,Europe & Central Asia,High income,2020-07-28,47.52,14.55,8925126,50277,870602.0,samples tested,20677,18799,713,20677,19512,1165,130.86,130.86,105.43,1.0,106.43,24.43,-0.5143,1.89,0.0857,1.97,-2.4857,-0.8171,-0.2411,0.133,0.0365,2316.72,79.89,2106.3,2186.19,130.53,42.1,97545.07
