Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,South Asia,Low income,2020-03-20,33.94,67.71,39271946,,,,24,10,0,24,10,14,2.71,2.71,1.29,0.143,1.43,1.29,1.29,0.143,0.0571,0.2,1.09,0.314,-0.0469,-0.0393,0.0,0.611,0.0,0.255,0.255,0.356,,
Albania,Europe & Central Asia,Upper middle income,2020-03-20,41.15,20.17,2842338,5353,,,70,25,2,70,27,43,7.57,7.57,3.57,0.429,4.0,3.57,1.43,0.257,0.0571,0.314,1.11,0.383,0.0046,-0.0631,0.0741,24.63,0.704,8.8,9.5,15.13,,
Algeria,Middle East & North Africa,Lower middle income,2020-03-20,28.03,1.66,43800627,3948,,,90,23,11,90,34,56,25.14,25.14,4.43,1.86,6.29,18.86,4.69,1.2,0.143,1.34,3.34,0.303,-0.152,-0.0421,0.324,2.05,0.251,0.525,0.776,1.28,,
Andorra,Europe & Central Asia,High income,2020-03-20,42.51,1.52,77816,40886,,,75,12,0,75,12,63,18.71,18.71,4.29,0.143,4.43,14.29,2.14,1.03,0.0286,1.06,1.09,0.0343,0.0023,0.0105,0.0,963.81,0.0,154.21,154.21,809.6,,
Angola,Sub-Saharan Africa,Lower middle income,2020-03-20,-11.2027,17.87,32955878,2974,,,1,0,0,1,0,1,0.429,0.429,0.0,0.0,0.0,0.429,0.0571,0.0286,0.0,0.0286,0.0286,-0.0057,-0.0046,0.0,,0.0303,0.0,0.0,0.0,0.0303,,
Antigua and Barbuda,Latin America & Caribbean,High income,2020-03-20,17.06,-61.7964,98378,17790,,,1,0,0,1,0,1,0.286,0.286,0.143,0.0,0.143,0.143,0.0571,0.0286,0.0,0.0286,0.0286,0.04,0.0023,-0.0055,,10.16,0.0,0.0,0.0,10.16,,
Argentina,Latin America & Caribbean,Upper middle income,2020-03-20,-38.4161,-63.6167,45409183,10006,,,128,31,3,128,34,94,35.0,35.0,8.0,0.286,8.29,26.71,6.03,1.86,0.143,2.0,4.03,0.4,-0.3086,-0.0839,0.0882,2.82,0.0661,0.683,0.749,2.07,,
Armenia,Europe & Central Asia,Upper middle income,2020-03-20,40.07,45.04,2951958,4623,,,136,30,0,136,30,106,26.14,26.14,8.43,0.0,8.43,17.71,1.51,1.43,0.0,1.43,0.0857,-0.3771,0.0377,0.0528,0.0,46.07,0.0,10.16,10.16,35.91,,
Australia,East Asia & Pacific,High income,2020-03-20,-32.1063,141.36,25742062,54907,,,791,236,7,791,243,548,186.43,186.43,51.29,0.571,51.86,134.57,34.43,10.63,-0.0571,10.57,23.86,1.1,-0.9931,-0.4898,0.0288,30.73,0.272,9.17,9.44,21.29,,
Austria,Europe & Central Asia,High income,2020-03-20,47.52,14.55,8925126,50277,15613,samples tested,2388,645,6,2388,651,1737,493.71,493.71,138.71,2.57,141.29,352.43,58.8,25.14,0.6,25.74,33.06,5.57,-2.3886,-1.1575,0.0092,267.56,0.672,72.27,72.94,194.62,6.54,1749.33
Azerbaijan,Europe & Central Asia,Upper middle income,2020-03-20,40.14,47.58,10139740,4794,,,44,15,1,44,16,28,6.29,6.29,2.43,0.0,2.43,3.86,1.03,0.314,0.0286,0.343,0.686,0.309,0.0686,0.0135,0.0625,4.34,0.0986,1.48,1.58,2.76,,
Bahamas,Latin America & Caribbean,High income,2020-03-20,25.03,-78.0359,395005,32933,,,3,0,0,3,0,3,0.429,0.429,0.143,0.0,0.143,0.286,0.0286,0.0571,0.0,0.0571,-0.0286,0.0,0.0046,0.0011,,7.59,0.0,0.0,0.0,7.59,,
Bahrain,Middle East & North Africa,High income,2020-03-20,26.03,50.55,1721141,23504,19098,units unclear,285,151,1,285,152,133,23.29,23.29,11.71,0.143,11.86,11.43,2.09,0.543,0.0571,0.6,1.49,0.337,-0.232,-0.0704,0.0066,165.59,0.581,87.73,88.31,77.27,67.01,11096.13
Bangladesh,South Asia,Lower middle income,2020-03-20,23.68,90.36,165159428,1856,463,samples tested,20,4,1,20,5,15,3.57,3.57,0.714,0.429,1.14,2.43,0.229,0.114,0.0857,0.2,0.0286,-0.0514,-0.0309,0.0043,0.2,0.121,0.0061,0.0242,0.0303,0.0908,23.15,2.8
Barbados,Latin America & Caribbean,High income,2020-03-20,13.19,-59.5432,287865,18148,,,5,1,0,5,1,4,2.43,2.43,0.429,0.0,0.429,2.0,0.314,0.114,0.0,0.114,0.2,-0.04,-0.016,-0.0,0.0,17.37,0.0,3.47,3.47,13.9,,
Belarus,Europe & Central Asia,Upper middle income,2020-03-20,53.71,27.95,9440611,6663,19000,samples tested,69,21,0,69,21,48,6.43,6.43,3.43,0.0,3.43,3.0,-0.2,0.314,0.0,0.314,-0.5143,-0.2629,-0.024,0.0247,0.0,7.31,0.0,2.22,2.22,5.08,275.36,2012.58
Belgium,Europe & Central Asia,High income,2020-03-20,50.83,4.47,11552899,46117,22325,units unclear,2257,600,37,2257,637,1620,383.57,383.57,119.29,11.86,131.14,252.43,50.09,17.49,3.71,21.2,28.89,5.56,2.61,0.118,0.0581,195.36,3.2,51.94,55.14,140.22,9.89,1932.42
Belize,Latin America & Caribbean,Upper middle income,2020-03-20,17.19,-88.4976,399843,4815,,,0,0,0,0,0,0,0.143,0.143,0.0,0.0,0.0,0.143,0.0571,0.0,0.0,0.0,0.0571,0.0114,-0.0011,-0.0014,,0.0,0.0,0.0,0.0,0.0,,
Benin,Sub-Saharan Africa,Lower middle income,2020-03-20,9.31,2.32,12142401,1219,,,2,0,0,2,0,2,0.571,0.571,0.143,0.0,0.143,0.429,0.0571,0.0571,0.0,0.0571,0.0,0.0057,-0.0057,-0.0011,,0.165,0.0,0.0,0.0,0.165,,
