Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,South Asia,Low income,2020-10-11,33.94,67.71,39271946,,,,39799,37822,1477,39799,39299,500,63.71,63.71,41.71,1.71,43.43,20.29,-2.2286,2.06,-0.0571,2.0,-4.2286,-0.8686,0.261,0.119,0.0376,1013.42,37.61,963.08,1000.69,12.73,,
Albania,Europe & Central Asia,Upper middle income,2020-10-11,41.15,20.17,2842338,5353,,,15399,13317,420,15399,13737,1662,175.0,175.0,145.71,3.86,149.57,25.43,8.63,2.0,0.171,2.17,6.46,2.18,0.323,-0.1321,0.0306,5417.72,147.77,4685.23,4832.99,584.73,,
Algeria,Middle East & North Africa,Lower middle income,2020-10-11,28.03,1.66,43800627,3948,,,53072,49484,1801,53072,51285,1787,152.0,152.0,159.71,8.0,167.71,-15.7143,7.37,-2.3714,0.314,-2.0571,9.43,1.7,-0.1703,-0.0021,0.0351,1211.67,41.12,1129.76,1170.87,40.8,,
Andorra,Europe & Central Asia,High income,2020-10-11,42.51,1.52,77816,40886,,,2696,2082,55,2696,2137,559,88.86,88.86,59.57,0.857,60.43,28.43,2.71,2.74,0.0571,2.8,-0.0857,-0.2914,0.133,-0.0345,0.0257,34645.83,706.8,26755.42,27462.22,7183.61,,
Angola,Sub-Saharan Africa,Lower middle income,2020-10-11,-11.2027,17.87,32955878,2974,,,6366,4892,218,6366,5110,1256,160.14,160.14,107.43,2.29,109.71,50.43,6.49,3.63,-0.0286,3.6,2.89,1.09,-0.1714,-0.0048,0.0427,193.17,6.61,148.44,155.06,38.11,,
Antigua and Barbuda,Latin America & Caribbean,High income,2020-10-11,17.06,-61.7964,98378,17790,,,111,101,3,111,104,7,0.571,0.571,0.714,0.0,0.714,-0.1429,-0.0857,-0.0286,0.0,-0.0286,-0.0571,0.0571,0.0126,-0.0041,0.0288,1128.3,30.49,1026.65,1057.15,71.15,,
Argentina,Latin America & Caribbean,Upper middle income,2020-10-11,-38.4161,-63.6167,45409183,10006,,,894206,733085,23868,894206,756953,137253,13007.43,13007.43,12054.57,385.0,12439.57,567.86,-45.1143,99.46,-10.0571,89.4,-134.5143,9.75,18.83,3.76,0.0315,19692.18,525.62,16143.98,16669.6,3022.58,,
Armenia,Europe & Central Asia,Upper middle income,2020-10-11,40.07,45.04,2951958,4623,,,56451,50275,1020,56451,51295,5156,695.57,695.57,430.86,6.29,437.14,258.43,69.09,21.46,0.0857,21.54,47.54,16.57,1.02,-0.9591,0.0199,19123.24,345.53,17031.07,17376.6,1746.64,,
Australia,East Asia & Pacific,High income,2020-10-11,-32.1063,141.36,25742062,54907,8.008111e6,samples tested,27285,26122,898,27285,27020,265,21.57,21.57,23.71,1.0,24.71,-3.1429,-0.0857,-0.4857,0.0857,-0.4,0.314,-0.4629,-0.072,0.0192,0.0332,1059.94,34.88,1014.76,1049.64,10.29,293.5,311090.5
Austria,Europe & Central Asia,High income,2020-10-11,47.52,14.55,8925126,50277,1.809263e6,samples tested,55319,44987,851,55319,45838,9481,1117.71,1117.71,828.0,6.0,834.0,283.71,29.31,25.2,0.0571,25.26,4.06,4.82,1.29,0.439,0.0186,6198.12,95.35,5040.49,5135.84,1062.28,32.71,202715.68
