Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,South Asia,Low income,2020-09-13,33.94,67.71,39271946,,,,38716,36820,1420,38716,38240,476,44.43,44.43,40.0,2.29,42.29,2.14,-1.1714,-0.2,0.257,0.0571,-1.2286,0.126,0.0034,-0.0425,0.0371,985.84,36.16,937.56,973.72,12.12,,
Albania,Europe & Central Asia,Upper middle income,2020-09-13,41.15,20.17,2842338,5353,,,11353,9434,334,11353,9768,1585,158.86,158.86,138.43,3.0,141.43,17.43,-1.3143,1.46,0.229,1.69,-3.0,-1.0857,0.0983,0.0825,0.0342,3994.25,117.51,3319.1,3436.61,557.64,,
Algeria,Middle East & North Africa,Lower middle income,2020-09-13,28.03,1.66,43800627,3948,,,48254,43123,1612,48254,44735,3519,250.0,250.0,318.14,9.14,327.29,-77.2857,-6.5429,-7.1429,0.114,-7.0286,0.486,-0.0057,0.0126,0.0267,0.036,1101.67,36.8,984.53,1021.33,80.34,,
Andorra,Europe & Central Asia,High income,2020-09-13,42.51,1.52,77816,40886,,,1344,1150,53,1344,1203,141,26.0,26.0,15.43,0.0,15.43,10.57,2.6,0.857,0.0,0.857,1.74,-0.1829,-0.0011,0.0309,0.0441,17271.51,681.09,14778.45,15459.55,1811.97,,
Angola,Sub-Saharan Africa,Lower middle income,2020-09-13,-11.2027,17.87,32955878,2974,,,3388,2637,134,3388,2771,617,83.29,83.29,53.57,2.43,56.0,27.29,4.17,1.74,-0.0286,1.71,2.46,-0.3257,-0.2011,0.072,0.0484,102.8,4.07,80.02,84.08,18.72,,
Antigua and Barbuda,Latin America & Caribbean,High income,2020-09-13,17.06,-61.7964,98378,17790,,,95,91,3,95,94,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,0.0286,-0.0286,0.0057,0.0,-0.0011,0.0319,965.66,30.49,925.0,955.5,10.16,,
Argentina,Latin America & Caribbean,Upper middle income,2020-09-13,-38.4161,-63.6167,45409183,10006,,,555537,435645,11352,555537,446997,108540,10959.86,10959.86,9618.71,208.29,9827.0,1132.86,34.51,120.31,0.429,120.74,-86.2286,-33.0286,-4.5211,2.92,0.0254,12234.02,249.99,9593.76,9843.76,2390.27,,
Armenia,Europe & Central Asia,Upper middle income,2020-09-13,40.07,45.04,2951958,4623,,,45862,43170,916,45862,44086,1776,174.86,174.86,154.43,2.57,157.0,17.86,9.37,1.23,-0.0571,1.17,8.2,1.67,-0.5406,-0.2034,0.0208,15536.13,310.3,14624.19,14934.49,601.63,,
Australia,East Asia & Pacific,High income,2020-09-13,-32.1063,141.36,25742062,54907,7.01609e6,samples tested,26692,24813,816,26692,25629,1063,41.29,41.29,97.0,6.29,103.29,-62.0,-2.6571,-5.3143,-0.3714,-5.6857,3.03,0.126,-0.1509,0.0245,0.0318,1036.9,31.7,963.91,995.61,41.29,262.85,272553.54
Austria,Europe & Central Asia,High income,2020-09-13,47.52,14.55,8925126,50277,1.342066e6,samples tested,33159,27817,756,33159,28573,4586,641.43,641.43,386.14,1.57,387.71,253.71,27.03,21.83,-0.2,21.63,5.4,-3.64,-0.1326,0.323,0.0265,3715.24,84.7,3116.71,3201.41,513.83,40.47,150369.42
