Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,South Asia,Low income,2020-04-22,33.94,67.71,39271946,,,,1176,626,40,1176,666,510,75.71,75.71,42.57,2.43,45.0,30.71,8.14,1.94,0.171,2.11,6.03,1.5,0.179,-0.0802,0.0601,29.95,1.02,15.94,16.96,12.99,,
Albania,Europe & Central Asia,Upper middle income,2020-04-22,41.15,20.17,2842338,5353,,,634,414,27,634,441,193,23.43,23.43,16.71,0.143,16.86,6.57,0.343,0.457,0.0,0.457,-0.1143,-0.1714,-0.1086,0.0011,0.0612,223.06,9.5,145.65,155.15,67.9,,
Algeria,Middle East & North Africa,Lower middle income,2020-04-22,28.03,1.66,43800627,3948,,,2910,1502,402,2910,1904,1006,103.14,103.14,84.14,7.43,91.57,11.57,1.4,1.83,-0.5143,1.31,0.0857,1.34,0.445,-0.0233,0.211,66.44,9.18,34.29,43.47,22.97,,
Andorra,Europe & Central Asia,High income,2020-04-22,42.51,1.52,77816,40886,,,723,545,37,723,582,141,4.86,4.86,13.14,0.714,13.86,-9.0,-0.6857,-0.8,-0.0286,-0.8286,0.143,0.143,0.0263,-0.0194,0.0636,9291.15,475.48,7003.7,7479.18,1811.97,,
Angola,Sub-Saharan Africa,Lower middle income,2020-04-22,-11.2027,17.87,32955878,2974,,,25,16,2,25,18,7,0.143,0.143,0.571,0.0,0.571,-0.4286,-0.0857,-0.0286,0.0,-0.0286,-0.0571,-0.0286,0.016,0.0037,0.111,0.759,0.0607,0.485,0.546,0.212,,
Antigua and Barbuda,Latin America & Caribbean,High income,2020-04-22,17.06,-61.7964,98378,17790,,,24,16,3,24,19,5,0.143,0.143,0.429,0.0,0.429,-0.2857,0.0,0.0,-0.0286,-0.0286,0.0286,0.0,-0.0069,0.0007,0.158,243.96,30.49,162.64,193.13,50.82,,
Argentina,Latin America & Caribbean,Upper middle income,2020-04-22,-38.4161,-63.6167,45409183,10006,37601,people tested,3144,1951,152,3144,2103,1041,146.0,146.0,91.43,8.0,99.43,46.57,10.31,2.51,0.571,3.09,7.23,-0.2171,-0.8549,-0.1799,0.0723,69.24,3.35,42.96,46.31,22.92,11.96,828.05
Armenia,Europe & Central Asia,Upper middle income,2020-04-22,40.07,45.04,2951958,4623,,,1473,971,24,1473,995,478,61.29,61.29,40.0,1.14,41.14,20.14,3.06,1.63,0.0,1.63,1.43,-0.3029,-0.056,0.0096,0.0241,498.99,8.13,328.93,337.06,161.93,,
Australia,East Asia & Pacific,High income,2020-04-22,-32.1063,141.36,25742062,54907,452441,samples tested,6652,5697,67,6652,5764,888,18.0,18.0,86.57,1.86,88.43,-70.4286,-3.2571,-6.9143,0.343,-6.5714,3.31,0.486,0.143,0.0928,0.0116,258.41,2.6,221.31,223.91,34.5,68.02,17575.94
Austria,Europe & Central Asia,High income,2020-04-22,47.52,14.55,8925126,50277,201794,samples tested,14925,12273,510,14925,12783,2142,68.14,68.14,198.0,13.29,211.29,-143.1429,-3.1429,-12.8857,-1.0857,-13.9714,10.83,1.88,-0.296,-0.0283,0.0399,1672.25,57.14,1375.11,1432.25,240.0,13.52,22609.65
