Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,South Asia,Low income,2020-04-17,33.0,65.0,39271946,,,,906,432,30,906,462,444,51.57,51.57,34.86,2.14,37.0,14.57,0.2,1.74,0.0,1.74,-1.5429,-0.24,0.243,0.0601,0.0649,23.07,0.764,11.0,11.76,11.31,,
Albania,Europe & Central Asia,Upper middle income,2020-04-17,41.15,20.17,2842338,5353,,,539,336,26,539,362,177,16.71,16.71,14.86,0.429,15.29,1.43,0.486,0.229,-0.0286,0.2,0.286,-0.0057,-0.0126,0.0073,0.0718,189.63,9.15,118.21,127.36,62.27,,
Algeria,Middle East & North Africa,Lower middle income,2020-04-17,28.03,1.66,43800627,3948,,,2418,1090,364,2418,1454,964,105.0,105.0,73.14,10.14,83.29,21.71,2.66,3.06,-1.2,1.86,0.8,-0.68,-0.272,0.142,0.25,55.2,8.31,24.89,33.2,22.01,,
Andorra,Europe & Central Asia,High income,2020-04-17,42.51,1.52,77816,40886,,,696,469,35,696,504,192,10.14,10.14,16.71,1.14,17.86,-7.7143,-1.2857,-0.4857,-0.1429,-0.6286,-0.6571,-0.0057,-0.016,0.0306,0.0694,8944.18,449.78,6027.04,6476.82,2467.36,,
Angola,Sub-Saharan Africa,Lower middle income,2020-04-17,-11.2027,17.87,32955878,2974,,,19,12,2,19,14,5,0.714,0.714,0.571,0.0,0.571,0.143,0.171,0.0286,0.0,0.0286,0.143,-0.0114,-0.0251,0.0018,0.143,0.577,0.0607,0.364,0.425,0.152,,
Antigua and Barbuda,Latin America & Caribbean,High income,2020-04-17,17.06,-61.7964,98378,17790,,,23,13,3,23,16,7,0.0,0.0,0.571,0.143,0.714,-0.7143,-0.0857,-0.0286,0.0,-0.0286,-0.0571,0.0057,0.008,-0.0025,0.188,233.79,30.49,132.14,162.64,71.15,,
Argentina,Latin America & Caribbean,Upper middle income,2020-04-17,-38.4161,-63.6167,45409183,10006,28650,samples tested,2669,1516,123,2669,1639,1030,104.71,104.71,84.14,5.57,89.71,15.0,0.2,1.46,0.0,1.46,-1.2571,1.1,0.68,0.0875,0.075,58.78,2.71,33.39,36.09,22.68,10.73,630.93
Armenia,Europe & Central Asia,Upper middle income,2020-04-17,40.07,45.04,2951958,4623,,,1201,787,19,1201,806,395,42.86,42.86,34.0,1.14,35.14,7.71,2.8,0.629,0.0,0.629,2.17,0.303,-0.0343,0.0416,0.0236,406.85,6.44,266.6,273.04,133.81,,
Australia,East Asia & Pacific,High income,2020-04-17,-31.9962,141.23,25742062,54907,391530,samples tested,6522,5188,66,6522,5254,1268,38.86,38.86,123.14,0.857,124.0,-85.1429,-2.7143,-8.3429,-0.2286,-8.5714,5.86,0.486,-0.3166,-0.0409,0.0126,253.36,2.56,201.54,204.1,49.26,60.03,15209.74
Austria,Europe & Central Asia,High income,2020-04-17,47.52,14.55,8925126,50277,169272,samples tested,14595,11152,431,14595,11583,3012,107.71,107.71,274.57,14.57,289.14,-181.4286,-12.8857,-17.4,0.143,-17.2571,4.37,2.6,0.235,-0.2686,0.0372,1635.27,48.29,1249.51,1297.8,337.47,11.6,18965.78
